PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajustes de amortiguación,Color,Homologación,Longitud (mm),Spring Rate,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1115986,,MX58,BITUBO,BITUB FORK SPRINGS KIT PROGRESSIVE MX58,Kit de muelles lineales BITUBO,212.49,175.61,122.93,8033914208981,1,8714109090,0,1,"<p>El primer paso para personalizar tu moto seg&uacute;n tus necesidades y mejorar la respuesta de la parte delantera, ya sea para su uso en circuito&nbsp;o para viajar, es sustituir los muelles de la horquilla delantera.</p>

<p><strong>MUELLES LINEALES</strong></p>
<p>Los muelles lineales se recomiendan para uso en motos deportivas que requieren una respuesta uniforme en todo el recorrido del tren delantero.<br><strong>Nota:</strong> Est&aacute;n disponibles con diferentes &iacute;ndices de dureza para las diferentes necesidades de puesta a punto.</p>
<p><strong>MUELLES PROGRESIVOS</strong></p>
<p>Los muelles progresivos est&aacute;n indicados para uso en motos touring y naked, teniendo un uso amplio y variado, proporcionando confort de conducci&oacute;n - junto con estabilidad y seguridad - incluso con cargas pesadas a bordo.</p>
<p><strong>CARACTER&Iacute;STICAS T&Eacute;CNICAS</strong></p>
<p>Los muelles de horquilla Bitubo est&aacute;n fabricados en aleaci&oacute;n de acero Cr-Si, con tratamiento t&eacute;rmico y estabilizado con granallado mediante bolas de acero. Garantizan un rendimiento muy elevado a lo largo del tiempo.</p>
<p>El kit incluye el aceite espec&iacute;ficamente dedicado, diferente para las distintas aplicaciones del modelo, cuya densidad es el resultado de las experiencias adquiridas por el equipo de desarrollo de Bitubo.</p>
<p><strong>INCLUIDO EN EL PAQUETE:</strong></p>
<ul>
<li>(salvo que se indique lo contrario) Aceite FUCHS-Silkolene dedicado a las caracter&iacute;sticas del veh&iacute;culo.</li>
<li>Instrucciones de montaje &ndash;espec&iacute;ficas para cada modelo&ndash; que incluyen indicaciones del nivel de aceite o la cantidad relativa.</li>
</ul>
","
El primer paso para personalizar tu moto según tus necesidades y mejorar la respuesta de la parte delantera, ya sea para su uso en circuito o para viajar, es sustituir los muelles de la horquilla delantera.


MUELLES LINEALES

Los muelles lineales se recomiendan para uso en motos deportivas que requieren una respuesta uniforme en todo el recorrido del tren delantero.Nota: Están disponibles con diferentes índices de dureza para las diferentes necesidades de puesta a punto.

MUELLES PROGRESIVOS

Los muelles progresivos están indicados para uso en motos touring y naked, teniendo un uso amplio y variado, proporcionando confort de conducción - junto con estabilidad y seguridad - incluso con cargas pesadas a bordo.

CARACTERÍSTICAS TÉCNICAS

Los muelles de horquilla Bitubo están fabricados en aleación de acero Cr-Si, con tratamiento térmico y estabilizado con granallado mediante bolas de acero. Garantizan un rendimiento muy elevado a lo largo del tiempo.

El kit incluye el aceite específicamente dedicado, diferente para las distintas aplicaciones del modelo, cuya densidad es el resultado de las experiencias adquiridas por el equipo de desarrollo de Bitubo.

INCLUIDO EN EL PAQUETE:

(salvo que se indique lo contrario) Aceite FUCHS-Silkolene dedicado a las características del vehículo.
Instrucciones de montaje –específicas para cada modelo– que incluyen indicaciones del nivel de aceite o la cantidad relativa.

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7127,1662,453,171,92,,,,,k=0.60,https://api.mybihr.com/medias/1115986-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzkyMjR8aW1hZ2UvanBlZ3xhREEzTDJobU9DOHhOelV3TkRReE16WXhOREV4TUM4eE1URTFPVGcyTFRGZk9EQXdWM2c0TURCSXxlNTc1NzZmYzdhMDg4OThkMGQwYTdlYjQ4ZTBjMjhjMzk2NzI5ZTdhYTM3ZWY2ODgxNjA0MDhmYjE3ZDAzYTIz,https://api.mybihr.com/medias/1115986-2-800Wx800H?context=bWFzdGVyfHJvb3R8NzM1NzR8aW1hZ2UvanBlZ3xhRE01TDJneE5DOHhOelF4T1RnME5qRTRPVEE0Tmk4eE1URTFPVGcyTFRKZk9EQXdWM2c0TURCSXwzYzA4NWJiMWQ3ZDk4MDBkYjQ2ZDJiMGMyZmRkYjNmM2UyMGZhYjhlYjc5NDJkMzU1YmFmMjFjYWI5MDlmNTUw,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022129,59815,MF018WO,BITUBO,BITUB FRK SPRING SCOOTER,Muelles de horquilla Scooter Bitubo MF018WO,191.18,158.00,75.00,8033914147013,2,8714109090,0,1,"<p><strong>Muelles de horquilla MF</strong>. ¡Obligatorios para mejorar la horquilla de tu scooter!</p><p><br>Desarrollados en competición, para mejorar los modernos scooters y conseguir precisión y seguridad en la frenada. Los muelles de horquilla Bitubo MF para scooters están fabricados en aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un alto rendimiento durante muchísimo tiempo. Además, son progresivos (excepto los de Yamaha T-Max 500, Burgman 650 y X9 500 EVO), para mejorar y otorgar estabilidad de frenada, ya sea en uso deportivo o a plena carga. Incluye recomendaciones del tipo y cantidad de aceite a utilizar, así como instrucciones del montaje de los muelles en la horquilla.</p>","
Muelles de horquilla MF. ¡Obligatorios para mejorar la horquilla de tu scooter!
Desarrollados en competición, para mejorar los modernos scooters y conseguir precisión y seguridad en la frenada. Los muelles de horquilla Bitubo MF para scooters están fabricados en aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un alto rendimiento durante muchísimo tiempo. Además, son progresivos (excepto los de Yamaha T-Max 500, Burgman 650 y X9 500 EVO), para mejorar y otorgar estabilidad de frenada, ya sea en uso deportivo o a plena carga. Incluye recomendaciones del tipo y cantidad de aceite a utilizar, así como instrucciones del montaje de los muelles en la horquilla.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7580,906,178,453,94,,,,,,https://api.mybihr.com/medias/1022129-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg4OTB8aW1hZ2UvanBlZ3xhRGRsTDJoaU15OHhOVFF4T0RBek56YzVOamc1TkM4eE1ESXlNVEk1TFRGZk9EQXdWM2c0TURCSXxlZjliMmQyY2Y1NTU3ZTM3MjgwOGI2YWUzMzRhZjQ0OTljZWM5NmNlNjQ2MWYxNzMyNjE3MjhjYWFjNjI1MGVh,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022080,59848,MFX0216WO,BITUBO,BITUB FRK SPRING OFFROAD,Muelles de horquilla Off Road Bitubo MFX0216WO,186.95,154.50,80.00,8033914244392,1,8714109090,0,1,"<p>Muelles de horquilla MFX: La rigidez adecuada para tu Moto Off Road.<br>La elección para la rigidez mas adecuada segun el peso del piloto y las condiciones del terreno es esencial&nbsp;para el Off Road de alto nivel. Los muelles de horquilla Bitubo están fabricados en acero con aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un </p><p>alto rendimiento durante muchísimo tiempo.<br>El kit incluye indicadores recomendados de viscosidad y niveles acordes con la experiencia de nuestro departamento de I+D.</p>","
Muelles de horquilla MFX: La rigidez adecuada para tu Moto Off Road.La elección para la rigidez mas adecuada segun el peso del piloto y las condiciones del terreno es esencial para el Off Road de alto nivel. Los muelles de horquilla Bitubo están fabricados en acero con aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un 
alto rendimiento durante muchísimo tiempo.El kit incluye indicadores recomendados de viscosidad y niveles acordes con la experiencia de nuestro departamento de I+D.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3476,1316,89,797,49,,,,,,https://api.mybihr.com/medias/1022080-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODM5MTF8aW1hZ2UvanBlZ3xhRGhrTDJnNU1DOHhOVFF4T0RBeE9ETXpNamN3TWk4eE1ESXlNRGd3TFRGZk9EQXdWM2c0TURCSXxiYzVhMDVhZjg1Nzk2ZjMzNTk3YTFhOTI5YzY3MGIwMWI4YWU4YTllMDc0ZjEyYzE0NmFlYzBjMGIwNzA5NmJi,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021912,60246,PV043YXB01,BITUBO,BITUB REAR SHOCK,Amortiguador Bitubo gas scooter muelle rojo/negro PV043YXB01,190.49,157.43,102.33,8033914190200,1,8714109090,0,1,"Amortiguador Bitubo YXB. Simple y eficaz para tu scooter. La mejor funcionalidad en terrenos dispares.<br>- Amortiguador trasero mono, cámara individual presurizada con gas Nitrógeno.<br>- Ajustes específicos para cada modelo de scooter.<br>- El sistema de muelle con doble dureza asegura un confort inicial junto con una progresión de fuerza según la aceleración, que aseguran el mejor funcionamiento en cualquier situación y/o terreno.<br>- Precarga regulable continua.","Amortiguador Bitubo YXB. Simple y eficaz para tu scooter. La mejor funcionalidad en terrenos dispares.- Amortiguador trasero mono, cámara individual presurizada con gas Nitrógeno.- Ajustes específicos para cada modelo de scooter.- El sistema de muelle con doble dureza asegura un confort inicial junto con una progresión de fuerza según la aceleración, que aseguran el mejor funcionamiento en cualquier situación y/o terreno.- Precarga regulable continua.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,8006,2500,181,456,97,,,,,,https://api.mybihr.com/medias/1021912-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc1Mzl8aW1hZ2UvanBlZ3xhRGhqTDJobVppOHhOVFF4TnpZMk9UYzBOamN4T0M4eE1ESXhPVEV5TFRGZk9EQXdWM2c0TURCSXxkZTQ5NWRkZDJjODRkYjZiOTJjZTczMjEwMGI5ZjVhOTg5YzkyZjE0NDc0MGFlN2UzMjE1ZTMxOGU0OGQxMWVh,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1121553,,D0017WME02V2,BITUBO,BITUB REAR SHOCK,Doble amortiguador trasero BITUBO WME02V2 - Negro,606.49,501.23,290.00,8033914203023,2,8714109090,0,1,"<p>Conducir en la ciudad, en baches y en tapas de alcantarilla, puede ser un problema, que se resuelve con algunos ajustes y aumentando así la comodidad. En cualquier necesidad de una moto estable y precisa en un viaje largo, el ajuste le permitirá tener una moto adecuada.</p>
<p>Diseñado para motos ""clásicas"", amortiguadores traseros específicos para diferentes aplicaciones, disponibles en diferentes gamas de colores ""02V2"" negro total para un aspecto más clásico y ""03"" con negro.</p>
<p><strong>CARACTERÍSTICAS TÉCNICAS</strong></p>
<p>Los amortiguadores están presurizados con gas nitrógeno con pistón flotante aceite/gas. Cuerpo del amortiguador en aleación de acero de alta resistencia. Cabezas de aluminio billet mecanizadas por CNC.</p>
<p><strong>REGULABLE EN:</strong></p>
<ul>
	<li>Precarga del muelle (continua)</li>
	<li>Rebote (continuo)</li>
</ul>

<p><strong>INCLUIDO EN EL PAQUETE:</strong></p>

<p>Instrucciones de montaje, manual de suspensión y herramienta para el ajuste de la precarga del muelle.</p>","
Conducir en la ciudad, en baches y en tapas de alcantarilla, puede ser un problema, que se resuelve con algunos ajustes y aumentando así la comodidad. En cualquier necesidad de una moto estable y precisa en un viaje largo, el ajuste le permitirá tener una moto adecuada.

Diseñado para motos ""clásicas"", amortiguadores traseros específicos para diferentes aplicaciones, disponibles en diferentes gamas de colores ""02V2"" negro total para un aspecto más clásico y ""03"" con negro.

CARACTERÍSTICAS TÉCNICAS

Los amortiguadores están presurizados con gas nitrógeno con pistón flotante aceite/gas. Cuerpo del amortiguador en aleación de acero de alta resistencia. Cabezas de aluminio billet mecanizadas por CNC.

REGULABLE EN:

	Precarga del muelle (continua)
	Rebote (continuo)



INCLUIDO EN EL PAQUETE:


Instrucciones de montaje, manual de suspensión y herramienta para el ajuste de la precarga del muelle.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7597,4110,456,170,98,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1107087,,MF024,BITUBO,BITUB FORK SPRINGS KIT PROGRESSIVE MF024,Kit muelles amortiguador BITUBO MF024 estandar con aceite,240.49,198.75,139.13,8033914118143,2,8714109090,0,1,"
<p>The Bitubo fork springs are in Cr-Si alloy steel, with thermal treatment, pallination and final settling. They ensure very high performance over time.</p>
<p>The kit includes the specifically dedicated oil, different for the various model applications, whose density is the result of the experiences gained by the Bitubo Development Team.</p>
<h4>LINEAR SPRINGS</h4>
The linear springs are recommended for use on sport bikes requiring an even response on the complete stroke of the front end.
","

The Bitubo fork springs are in Cr-Si alloy steel, with thermal treatment, pallination and final settling. They ensure very high performance over time.

The kit includes the specifically dedicated oil, different for the various model applications, whose density is the result of the experiences gained by the Bitubo Development Team.
LINEAR SPRINGS
The linear springs are recommended for use on sport bikes requiring an even response on the complete stroke of the front end.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7725,3251,453,174,98,,,,,,https://api.mybihr.com/medias/1107087-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgzNDJ8aW1hZ2UvanBlZ3xhR1E0TDJnNFlTOHhNVFEyT1RZNU5EQTNORGt4TUM4eE1UQTNNRGczTFRGZk9EQXdWM2c0TURCSXwxMWU0MGE5NzQ0ZDIwM2FiYmM4NjNiODFhZDMyNGYxOGI3NDczODYxOWQ3N2IwMzhlNGZlYjllODA3NDBlYzRj,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022058,22316,Y0148KB01WO,BITUBO,BITUB CARTRIDGE ADJUSTABLE SPRING,Muelles + cartuchos + ajustes de horquilla ajustable KB MT-07,239.50,197.93,128.65,Q222/00334791001,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7596,1648,454,178,94,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1115644,,MF002,BITUBO,BITUB FORK SPRINGS KIT PROGRESSIVE MF002,Kit de muelles BITUBO,212.49,175.61,122.93,8033914113254,1,8714109090,0,1,"<p>El primer paso para personalizar tu moto seg&uacute;n tus necesidades y mejorar la respuesta de la parte delantera, ya sea para su uso en circuito&nbsp;o para viajar, es sustituir los muelles de la horquilla delantera.</p>

<p><strong>MUELLES LINEALES</strong></p>
<p>Los muelles lineales se recomiendan para uso en motos deportivas que requieren una respuesta uniforme en todo el recorrido del tren delantero.<br><strong>Nota:</strong> Est&aacute;n disponibles con diferentes &iacute;ndices de dureza para las diferentes necesidades de puesta a punto.</p>
<p><strong>MUELLES PROGRESIVOS</strong></p>
<p>Los muelles progresivos est&aacute;n indicados para uso en motos touring y naked, teniendo un uso amplio y variado, proporcionando confort de conducci&oacute;n - junto con estabilidad y seguridad - incluso con cargas pesadas a bordo.</p>
<p><strong>CARACTER&Iacute;STICAS T&Eacute;CNICAS</strong></p>
<p>Los muelles de horquilla Bitubo est&aacute;n fabricados en aleaci&oacute;n de acero Cr-Si, con tratamiento t&eacute;rmico y estabilizado con granallado mediante bolas de acero. Garantizan un rendimiento muy elevado a lo largo del tiempo.</p>
<p>El kit incluye el aceite espec&iacute;ficamente dedicado, diferente para las distintas aplicaciones del modelo, cuya densidad es el resultado de las experiencias adquiridas por el equipo de desarrollo de Bitubo.</p>
<p><strong>INCLUIDO EN EL PAQUETE:</strong></p>
<ul>
<li>(salvo que se indique lo contrario) Aceite FUCHS-Silkolene dedicado a las caracter&iacute;sticas del veh&iacute;culo.</li>
<li>Instrucciones de montaje &ndash;espec&iacute;ficas para cada modelo&ndash; que incluyen indicaciones del nivel de aceite o la cantidad relativa.</li>
</ul>
","
El primer paso para personalizar tu moto según tus necesidades y mejorar la respuesta de la parte delantera, ya sea para su uso en circuito o para viajar, es sustituir los muelles de la horquilla delantera.


MUELLES LINEALES

Los muelles lineales se recomiendan para uso en motos deportivas que requieren una respuesta uniforme en todo el recorrido del tren delantero.Nota: Están disponibles con diferentes índices de dureza para las diferentes necesidades de puesta a punto.

MUELLES PROGRESIVOS

Los muelles progresivos están indicados para uso en motos touring y naked, teniendo un uso amplio y variado, proporcionando confort de conducción - junto con estabilidad y seguridad - incluso con cargas pesadas a bordo.

CARACTERÍSTICAS TÉCNICAS

Los muelles de horquilla Bitubo están fabricados en aleación de acero Cr-Si, con tratamiento térmico y estabilizado con granallado mediante bolas de acero. Garantizan un rendimiento muy elevado a lo largo del tiempo.

El kit incluye el aceite específicamente dedicado, diferente para las distintas aplicaciones del modelo, cuya densidad es el resultado de las experiencias adquiridas por el equipo de desarrollo de Bitubo.

INCLUIDO EN EL PAQUETE:

(salvo que se indique lo contrario) Aceite FUCHS-Silkolene dedicado a las características del vehículo.
Instrucciones de montaje –específicas para cada modelo– que incluyen indicaciones del nivel de aceite o la cantidad relativa.

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7001,1998,452,176,88,,,,,,https://api.mybihr.com/medias/1115644-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ2NDgyfGltYWdlL2pwZWd8YUdKbEwyZ3daQzh4TnpVd016YzROemMwTlRNeE1DOHhNVEUxTmpRMExURmZPREF3VjNnNE1EQkl8ZDRkMDUwOGQ0ZGI3ZWFkM2FmNzM5MGFhOGVmMWJmM2EwNjQ3MGFlYjU4ODZlYjFkZWVmN2UxNzNiMzNmNDU5MQ,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1115870,,MS24,BITUBO,BITUB FORK SPRINGS KIT PROGRESSIVE MS24,Kit de muelles lineales BITUBO,212.49,175.61,122.93,8033914128623,1,8714109090,0,1,"<p>El primer paso para personalizar tu moto seg&uacute;n tus necesidades y mejorar la respuesta de la parte delantera, ya sea para su uso en circuito&nbsp;o para viajar, es sustituir los muelles de la horquilla delantera.</p>

<p><strong>MUELLES LINEALES</strong></p>
<p>Los muelles lineales se recomiendan para uso en motos deportivas que requieren una respuesta uniforme en todo el recorrido del tren delantero.<br><strong>Nota:</strong> Est&aacute;n disponibles con diferentes &iacute;ndices de dureza para las diferentes necesidades de puesta a punto.</p>
<p><strong>MUELLES PROGRESIVOS</strong></p>
<p>Los muelles progresivos est&aacute;n indicados para uso en motos touring y naked, teniendo un uso amplio y variado, proporcionando confort de conducci&oacute;n - junto con estabilidad y seguridad - incluso con cargas pesadas a bordo.</p>
<p><strong>CARACTER&Iacute;STICAS T&Eacute;CNICAS</strong></p>
<p>Los muelles de horquilla Bitubo est&aacute;n fabricados en aleaci&oacute;n de acero Cr-Si, con tratamiento t&eacute;rmico y estabilizado con granallado mediante bolas de acero. Garantizan un rendimiento muy elevado a lo largo del tiempo.</p>
<p>El kit incluye el aceite espec&iacute;ficamente dedicado, diferente para las distintas aplicaciones del modelo, cuya densidad es el resultado de las experiencias adquiridas por el equipo de desarrollo de Bitubo.</p>
<p><strong>INCLUIDO EN EL PAQUETE:</strong></p>
<ul>
<li>(salvo que se indique lo contrario) Aceite FUCHS-Silkolene dedicado a las caracter&iacute;sticas del veh&iacute;culo.</li>
<li>Instrucciones de montaje &ndash;espec&iacute;ficas para cada modelo&ndash; que incluyen indicaciones del nivel de aceite o la cantidad relativa.</li>
</ul>
","
El primer paso para personalizar tu moto según tus necesidades y mejorar la respuesta de la parte delantera, ya sea para su uso en circuito o para viajar, es sustituir los muelles de la horquilla delantera.


MUELLES LINEALES

Los muelles lineales se recomiendan para uso en motos deportivas que requieren una respuesta uniforme en todo el recorrido del tren delantero.Nota: Están disponibles con diferentes índices de dureza para las diferentes necesidades de puesta a punto.

MUELLES PROGRESIVOS

Los muelles progresivos están indicados para uso en motos touring y naked, teniendo un uso amplio y variado, proporcionando confort de conducción - junto con estabilidad y seguridad - incluso con cargas pesadas a bordo.

CARACTERÍSTICAS TÉCNICAS

Los muelles de horquilla Bitubo están fabricados en aleación de acero Cr-Si, con tratamiento térmico y estabilizado con granallado mediante bolas de acero. Garantizan un rendimiento muy elevado a lo largo del tiempo.

El kit incluye el aceite específicamente dedicado, diferente para las distintas aplicaciones del modelo, cuya densidad es el resultado de las experiencias adquiridas por el equipo de desarrollo de Bitubo.

INCLUIDO EN EL PAQUETE:

(salvo que se indique lo contrario) Aceite FUCHS-Silkolene dedicado a las características del vehículo.
Instrucciones de montaje –específicas para cada modelo– que incluyen indicaciones del nivel de aceite o la cantidad relativa.

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7191,2348,450,170,94,,,,,k=1.00,https://api.mybihr.com/medias/1115870-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzkyMjR8aW1hZ2UvanBlZ3xhRFppTDJnd09TOHhOelV3TkRNNE9UWTVNelEzTUM4eE1URTFPRGN3TFRGZk9EQXdWM2c0TURCSXxjNjA1NGQ4ZjgwOGQxNjNjMWJiZjA2ZDdkZmI3YmJhZWIxYjIzMzZmM2NkNDM5OTQ0ZGRkMDJiMzRiZGRlZGIw,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021863,60379,S0085XXF31V2,BITUBO,BITUB REAR SHOCK,Amortiguador Bitubo gas botella Race pre. Hidra. 20 clicks Compacta S0085XXF31V2,1308.62,1081.50,702.98,P121/003320569N3,1,8714109090,0,1,"Amortiguador Racing BITUBO XXF, bajo constante desarrollo, se sitúa en el top de la tecnología actual.<br>La EVOLUCIÓN de este amortiguador ha culminado con una completa reducción de peso, usando un cuerpo de aluminio, el cual ha sido siempre una característica muy importante en competición para la mejor respuesta en el manejo que el piloto necesita. Además, con los nuevos ajustes, aun mas Racing, y una actualización centrada en el mejor rendimiento posible y ajustes simplificados y rápidos de la altura y la precarga hidráulica del muelle.<br>La INNOVACIÓN está dentro del amortiguador, con nuevas soluciones técnicas para mejorar el coeficiente de amortiguación e incrementar la consistencia a altas temperaturas. El eje de Ø14mm mejora el deslizamiento, mientras que el pistón de Ø30mm reduce la masa de fluidos en movimiento. Estas mejoras han permitido la reducción de inercias, y además un inmediato control de las oscilaciones de suspensión. Se ha puesto una especial atención en la ergonomía y precisión de las regulaciones, que se hallan posicionados en la parte alta del conjunto para un fácil acceso.<br>El OBJETIVO es ofrecer al piloto un control preciso y un incremento máximo del tacto, así como controlar el desgaste del neumático, que está condicionado directamente por las fuerzas de amortiguación Esto ofrece confianza al piloto en curva hasta en las más extremas inclinaciones, durante los rápidos cambios de dirección, bajo fuertes aceleraciones aportando una excelente estabilidad trasera, aun en las frenadas más brutales sin importar el circuito o las condiciones de la superficie. <br>Altura regulable: El rango de altura del muelle se puede regular hasta en 8mm desde la parte inferior, permitiendo al piloto modificar la geometría de la moto fácilmente. Además, se ha trabajado en la reducción de peso del muelle, situándose como el más ligero del mercado.<br>Características técnicas:<br>- Compresión Baja Velocidad: 24 clics<br>- Compresión Alta Velocidad: 20 clics<br>- Rebote: 24 clics<br>- Altura regulable: Hasta 8mm","Amortiguador Racing BITUBO XXF, bajo constante desarrollo, se sitúa en el top de la tecnología actual.La EVOLUCIÓN de este amortiguador ha culminado con una completa reducción de peso, usando un cuerpo de aluminio, el cual ha sido siempre una característica muy importante en competición para la mejor respuesta en el manejo que el piloto necesita. Además, con los nuevos ajustes, aun mas Racing, y una actualización centrada en el mejor rendimiento posible y ajustes simplificados y rápidos de la altura y la precarga hidráulica del muelle.La INNOVACIÓN está dentro del amortiguador, con nuevas soluciones técnicas para mejorar el coeficiente de amortiguación e incrementar la consistencia a altas temperaturas. El eje de Ø14mm mejora el deslizamiento, mientras que el pistón de Ø30mm reduce la masa de fluidos en movimiento. Estas mejoras han permitido la reducción de inercias, y además un inmediato control de las oscilaciones de suspensión. Se ha puesto una especial atención en la ergonomía y precisión de las regulaciones, que se hallan posicionados en la parte alta del conjunto para un fácil acceso.El OBJETIVO es ofrecer al piloto un control preciso y un incremento máximo del tacto, así como controlar el desgaste del neumático, que está condicionado directamente por las fuerzas de amortiguación Esto ofrece confianza al piloto en curva hasta en las más extremas inclinaciones, durante los rápidos cambios de dirección, bajo fuertes aceleraciones aportando una excelente estabilidad trasera, aun en las frenadas más brutales sin importar el circuito o las condiciones de la superficie. Altura regulable: El rango de altura del muelle se puede regular hasta en 8mm desde la parte inferior, permitiendo al piloto modificar la geometría de la moto fácilmente. Además, se ha trabajado en la reducción de peso del muelle, situándose como el más ligero del mercado.Características técnicas:- Compresión Baja Velocidad: 24 clics- Compresión Alta Velocidad: 20 clics- Rebote: 24 clics- Altura regulable: Hasta 8mm",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,16905,3380,226,550,136,,,,,,https://api.mybihr.com/medias/1021863-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI0NTd8aW1hZ2UvanBlZ3xhR0V5TDJobVpTOHhOVFF4TnpVME5qZzJOamN4T0M4eE1ESXhPRFl6TFRGZk9EQXdWM2c0TURCSXwwYzExZmUyYjQxOGMxNDJhMzA2YmIyYWExZTExZDRkMmFhZDYzMWY4Y2QwZjNlZWFiNDJjODg3OWFjMmFiYWQy,https://api.mybihr.com/medias/1021863-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTA5NDI4fGltYWdlL2pwZWd8YURJMEwyaGhZeTh4TlRReE56VTBOekkxT1Rrek5DOHhNREl4T0RZekxUSmZPREF3VjNnNE1EQkl8YWJmNTc3MTljMThhMWQ3NGI4MzZlMWYzYTJkYjIwZGYwN2ZhNDkzMGUwY2I1YzYyMzYwNzhlNTc5ZDhlYTM5OQ,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
